s,x,y,theta,velocity
19.668600,0.624300,0.020100,1.456300,4.369000
19.706800,0.628700,0.058000,1.454400,4.395000
19.744900,0.633200,0.095900,1.452700,4.421000
19.783100,0.637700,0.133800,1.451300,4.447000
19.821300,0.642300,0.171700,1.449900,4.473000
19.859400,0.646900,0.209500,1.448800,4.498000
19.897600,0.651600,0.247400,1.447700,4.524000
19.935800,0.656300,0.285300,1.446700,4.549000
19.973900,0.661000,0.323200,1.445600,4.574000
20.012100,0.665800,0.361000,1.444400,4.599000
20.050300,0.670600,0.398900,1.443200,4.624000
20.088400,0.675500,0.436700,1.442000,4.648000
20.126600,0.680500,0.474600,1.440700,4.673000
20.164800,0.685400,0.512400,1.439400,4.697000
20.202900,0.690500,0.550300,1.438000,4.722000
20.241100,0.695500,0.588100,1.436600,4.728000
20.279300,0.700700,0.625900,1.435300,4.688000
20.317500,0.705800,0.663700,1.434500,4.647000
20.355600,0.711000,0.701600,1.434500,4.606000
20.393800,0.716200,0.739400,1.435500,4.564000
20.432000,0.721300,0.777200,1.437300,4.522000
20.470200,0.726400,0.815000,1.440100,4.480000
20.508300,0.731300,0.852900,1.443700,4.437000
20.546500,0.736100,0.890800,1.448300,4.394000
20.584600,0.740600,0.928700,1.453700,4.350000
20.622800,0.745000,0.966600,1.460000,4.306000
20.661000,0.749100,1.004500,1.467200,4.261000
20.699100,0.752900,1.042500,1.474700,4.275000
20.737300,0.756400,1.080500,1.481800,4.302000
20.775400,0.759600,1.118500,1.488100,4.328000
20.813600,0.762700,1.156500,1.493700,4.354000
20.851800,0.765500,1.194600,1.498500,4.381000
20.889900,0.768200,1.232700,1.502600,4.407000
20.928100,0.770700,1.270700,1.505900,4.433000
20.966300,0.773200,1.308800,1.508400,4.458000
21.004500,0.775500,1.346900,1.510100,4.484000
21.042600,0.777800,1.385100,1.511200,4.510000
21.080800,0.780000,1.423200,1.511500,4.535000
21.119000,0.782300,1.461300,1.511400,4.560000
21.157200,0.784600,1.499400,1.511100,4.585000
21.195300,0.786900,1.537500,1.510800,4.610000
21.233500,0.789200,1.575600,1.510300,4.635000
21.271600,0.791500,1.613700,1.509700,4.659000
21.309800,0.793800,1.651800,1.509000,4.684000
21.348000,0.796200,1.689800,1.508300,4.708000
21.386100,0.798600,1.727900,1.507400,4.733000
21.424300,0.801000,1.766000,1.506400,4.757000
21.462500,0.803500,1.804100,1.505300,4.781000
21.500600,0.806000,1.842200,1.504200,4.805000
21.538800,0.808600,1.880300,1.503700,4.828000
21.577000,0.811100,1.918300,1.503800,4.852000
21.615100,0.813700,1.956400,1.504700,4.876000
21.653300,0.816200,1.994500,1.506300,4.874000
21.691500,0.818600,2.032600,1.508700,4.835000
21.729600,0.820900,2.070700,1.511700,4.795000
21.767800,0.823100,2.108800,1.515500,4.755000
21.806000,0.825100,2.146900,1.520000,4.715000
21.844100,0.827000,2.185000,1.525200,4.674000
21.882300,0.828600,2.223200,1.531100,4.633000
21.920500,0.830000,2.261300,1.537400,4.592000
21.958600,0.831200,2.299500,1.543700,4.597000
21.996800,0.832100,2.337600,1.550000,4.622000
22.035000,0.832800,2.375800,1.556200,4.647000
22.073200,0.833200,2.414000,1.562400,4.671000
22.111300,0.833400,2.452100,1.568400,4.696000
22.149500,0.833400,2.490300,1.574400,4.720000
22.187700,0.833100,2.528500,1.580300,4.744000
22.225900,0.832700,2.566700,1.586100,4.768000
22.264000,0.832000,2.604800,1.591900,4.792000
22.302200,0.831000,2.643000,1.597500,4.816000
22.340400,0.829900,2.681100,1.602600,4.798000
22.378500,0.828600,2.719300,1.606800,4.758000
22.416700,0.827200,2.757400,1.610100,4.718000
22.454900,0.825600,2.795500,1.612500,4.677000
22.493000,0.824000,2.833700,1.614000,4.636000
22.531200,0.822300,2.871800,1.614600,4.595000
22.569300,0.820700,2.909900,1.614300,4.553000
22.607500,0.819000,2.948100,1.613100,4.511000
22.645700,0.817400,2.986200,1.611000,4.468000
22.683900,0.815900,3.024300,1.608000,4.425000
22.722000,0.814600,3.062500,1.604600,4.382000
22.760200,0.813400,3.100600,1.601700,4.338000
22.798400,0.812200,3.138800,1.600000,4.294000
22.836500,0.811100,3.177000,1.599500,4.249000
22.874700,0.810000,3.215100,1.600100,4.204000
22.912900,0.808900,3.253300,1.601900,4.159000
22.951100,0.807700,3.291400,1.604900,4.113000
22.989200,0.806300,3.329600,1.609100,4.066000
23.027400,0.804700,3.367700,1.614400,4.019000
23.065500,0.803000,3.405800,1.620900,3.971000
23.103700,0.800900,3.443900,1.628600,3.923000
23.141800,0.798600,3.482000,1.636900,3.874000
23.180000,0.795900,3.520000,1.645300,3.824000
23.218200,0.792900,3.558100,1.653600,3.774000
23.256300,0.789600,3.596100,1.661700,3.723000
23.294500,0.785900,3.634100,1.669700,3.671000
23.332700,0.782000,3.672100,1.677500,3.619000
23.370900,0.777800,3.710000,1.685300,3.566000
23.409000,0.773300,3.747900,1.692800,3.512000
23.447200,0.768500,3.785800,1.700300,3.457000
23.485400,0.763400,3.823700,1.707500,3.401000
23.523700,0.758100,3.861500,1.714900,3.345000
23.561900,0.752500,3.899300,1.722800,3.287000
23.600100,0.746500,3.937100,1.731800,3.228000
23.638300,0.740200,3.974800,1.741900,3.169000
23.676500,0.733500,4.012400,1.753000,3.108000
23.714700,0.726400,4.049900,1.765300,3.046000
23.752900,0.718700,4.087300,1.778700,2.982000
23.791100,0.710600,4.124600,1.793200,2.918000
23.829200,0.701900,4.161800,1.808800,2.852000
23.867400,0.692600,4.198800,1.825600,2.784000
23.905600,0.682700,4.235700,1.843300,2.729000
23.943700,0.672100,4.272300,1.861400,2.724000
23.981900,0.660800,4.308800,1.879300,2.750000
24.020100,0.648900,4.345100,1.896800,2.782000
24.058300,0.636300,4.381200,1.913900,2.814000
24.096600,0.623200,4.417100,1.930500,2.847000
24.134800,0.609400,4.452700,1.946900,2.880000
24.173000,0.595100,4.488200,1.962800,2.914000
24.211200,0.580200,4.523400,1.978400,2.947000
24.249400,0.564800,4.558300,1.993600,2.981000
24.287600,0.548800,4.593100,2.008500,3.020000
24.325800,0.532400,4.627500,2.022900,3.057000
24.364000,0.515500,4.661800,2.036900,3.094000
24.402200,0.498100,4.695800,2.050500,3.131000
24.440400,0.480200,4.729500,2.063600,3.168000
24.478500,0.462000,4.763000,2.076200,3.204000
24.516700,0.443300,4.796300,2.088300,3.228000
24.554900,0.424200,4.829400,2.100000,3.168000
24.593100,0.404700,4.862300,2.111200,3.107000
24.631300,0.384900,4.894900,2.122100,3.045000
24.669500,0.364700,4.927300,2.133400,2.982000
24.707700,0.344100,4.959500,2.145800,2.917000
24.745900,0.323100,4.991500,2.159700,2.851000
24.784100,0.301700,5.023100,2.174900,2.783000
24.822300,0.279700,5.054300,2.191600,2.714000
24.860500,0.257300,5.085200,2.209600,2.642000
24.898700,0.234200,5.115600,2.229100,2.569000
24.936900,0.210500,5.145600,2.249900,2.493000
24.975100,0.186200,5.175100,2.272100,2.428000
25.013400,0.161200,5.204100,2.295300,2.383000
25.051700,0.135400,5.232400,2.319300,2.347000
25.090000,0.109000,5.260200,2.344000,2.312000
25.128300,0.081900,5.287300,2.369500,2.276000
25.166600,0.054200,5.313600,2.395800,2.240000
25.204800,0.025700,5.339200,2.422900,2.204000
25.243100,-0.003400,5.364000,2.450900,2.169000
25.281300,-0.033200,5.387900,2.479800,2.135000
25.319400,-0.063700,5.410900,2.509600,2.117000
25.357600,-0.094800,5.433000,2.539400,2.139000
25.395700,-0.126600,5.454100,2.567900,2.192000
25.433900,-0.158900,5.474400,2.594600,2.243000
25.472100,-0.191700,5.493800,2.619500,2.294000
25.510300,-0.225100,5.512500,2.642500,2.343000
25.548500,-0.258900,5.530400,2.663700,2.392000
25.586800,-0.293000,5.547700,2.683100,2.439000
25.625200,-0.327500,5.564300,2.700600,2.486000
25.663500,-0.362300,5.580400,2.716400,2.532000
25.701800,-0.397400,5.595900,2.730900,2.577000
25.740200,-0.432600,5.611000,2.745500,2.621000
25.778500,-0.468100,5.625500,2.761600,2.665000
25.816800,-0.503800,5.639400,2.779500,2.598000
25.855000,-0.539700,5.652700,2.799000,2.523000
25.893200,-0.575900,5.665100,2.820200,2.446000
25.931400,-0.612200,5.676800,2.843200,2.367000
25.969600,-0.648900,5.687600,2.867900,2.285000
26.007700,-0.685700,5.697400,2.894300,2.211000
26.045900,-0.722800,5.706300,2.922500,2.157000
26.084000,-0.760200,5.714000,2.951700,2.140000
26.122200,-0.797800,5.720700,2.980800,2.155000
26.160400,-0.835600,5.726200,3.009300,2.182000
26.198700,-0.873500,5.730700,3.037000,2.210000
26.236900,-0.911600,5.734200,3.064100,2.237000
26.275200,-0.949800,5.736700,3.090600,2.264000
26.313600,-0.988100,5.738100,3.116500,2.290000
26.351900,-1.026400,5.738600,-3.141400,2.315000
26.390200,-1.064800,5.738100,-3.116700,2.339000
26.428500,-1.103100,5.736700,-3.092400,2.354000
26.466800,-1.141300,5.734300,-3.068200,2.355000
26.505100,-1.179500,5.731100,-3.044000,2.347000
26.543400,-1.217500,5.726900,-3.019600,2.338000
26.581600,-1.255500,5.721700,-2.995000,2.328000
26.619900,-1.293200,5.715700,-2.970200,2.317000
26.658100,-1.330800,5.708700,-2.945100,2.306000
26.696300,-1.368200,5.700800,-2.919800,2.295000
26.734500,-1.405400,5.691900,-2.894300,2.283000
26.772700,-1.442300,5.682100,-2.868500,2.277000
26.810900,-1.478900,5.671300,-2.842700,2.285000
26.849100,-1.515300,5.659600,-2.817300,2.307000
26.887300,-1.551400,5.646900,-2.792500,2.332000
26.925500,-1.587100,5.633400,-2.768200,2.359000
26.963800,-1.622500,5.619100,-2.744400,2.386000
27.002000,-1.657600,5.603900,-2.721100,2.413000
27.040300,-1.692400,5.587800,-2.698400,2.440000
27.078600,-1.726800,5.571000,-2.676100,2.467000
27.116900,-1.760800,5.553500,-2.654300,2.486000
27.155100,-1.794400,5.535200,-2.632800,2.484000
27.193400,-1.827600,5.516200,-2.610900,2.457000
27.231700,-1.860400,5.496400,-2.588400,2.421000
27.269900,-1.892800,5.476000,-2.565200,2.386000
27.308200,-1.924600,5.454700,-2.541300,2.351000
27.346400,-1.955900,5.432800,-2.516700,2.316000
27.384600,-1.986600,5.410000,-2.491400,2.283000
27.422800,-2.016700,5.386500,-2.465400,2.251000
27.461100,-2.046200,5.362200,-2.438600,2.224000
27.499300,-2.075000,5.337100,-2.411300,2.215000
27.537500,-2.103100,5.311200,-2.384100,2.228000
27.575700,-2.130600,5.284600,-2.357400,2.253000
27.614000,-2.157300,5.257200,-2.331400,2.279000
27.652200,-2.183300,5.229100,-2.305900,2.304000
27.690500,-2.208600,5.200400,-2.280900,2.330000
27.728800,-2.233200,5.171100,-2.256500,2.355000
27.767000,-2.257100,5.141200,-2.232600,2.379000
27.805300,-2.280200,5.110700,-2.209200,2.403000
27.843500,-2.302600,5.079800,-2.186200,2.432000
27.881700,-2.324400,5.048300,-2.163900,2.475000
27.919900,-2.345400,5.016400,-2.142500,2.521000
27.958100,-2.365700,4.984100,-2.122200,2.566000
27.996300,-2.385400,4.951300,-2.102800,2.610000
28.034500,-2.404400,4.918200,-2.084400,2.654000
28.072700,-2.422900,4.884800,-2.067000,2.697000
28.110900,-2.440800,4.851000,-2.050600,2.739000
28.149200,-2.458200,4.817000,-2.035200,2.780000
28.187400,-2.475100,4.782700,-2.020700,2.821000
28.225600,-2.491500,4.748100,-2.006900,2.862000
28.263800,-2.507400,4.713400,-1.993300,2.902000
28.302000,-2.522800,4.678400,-1.979400,2.941000
28.340200,-2.537700,4.643200,-1.965300,2.980000
28.378400,-2.552200,4.607900,-1.951100,3.018000
28.416600,-2.566100,4.572300,-1.936600,3.024000
28.454800,-2.579500,4.536600,-1.921800,3.001000
28.493000,-2.592300,4.500600,-1.906900,2.978000
28.531200,-2.604700,4.464500,-1.891700,2.958000
28.569300,-2.616400,4.428200,-1.876300,2.956000
28.607500,-2.627600,4.391700,-1.861100,2.986000
28.645700,-2.638300,4.355000,-1.846400,3.025000
28.683800,-2.648400,4.318200,-1.832200,3.062000
28.722000,-2.658000,4.281300,-1.818500,3.099000
28.760200,-2.667100,4.244200,-1.805400,3.136000
28.798400,-2.675800,4.207000,-1.792800,3.172000
28.836600,-2.683900,4.169700,-1.780800,3.208000
28.874800,-2.691700,4.132200,-1.769300,3.244000
28.913000,-2.699000,4.094700,-1.758300,3.279000
28.951300,-2.705900,4.057200,-1.747800,3.314000
28.989500,-2.712500,4.019500,-1.737600,3.348000
29.027700,-2.718600,3.981800,-1.727600,3.382000
29.065900,-2.724400,3.944000,-1.717900,3.416000
29.104100,-2.729800,3.906200,-1.708500,3.449000
29.142300,-2.734900,3.868300,-1.699200,3.482000
29.180500,-2.739600,3.830400,-1.690200,3.515000
29.218600,-2.744000,3.792500,-1.681400,3.548000
29.256700,-2.748000,3.754600,-1.672800,3.580000
29.294900,-2.751700,3.716700,-1.664400,3.612000
29.332900,-2.755100,3.678700,-1.656200,3.643000
29.371000,-2.758200,3.640800,-1.648100,3.674000
29.409100,-2.761000,3.602800,-1.640000,3.705000
29.447100,-2.763500,3.564800,-1.632000,3.736000
29.485200,-2.765700,3.526800,-1.623900,3.720000
29.523300,-2.767600,3.488800,-1.616000,3.668000
29.561500,-2.769100,3.450700,-1.608000,3.616000
29.599700,-2.770400,3.412500,-1.600200,3.562000
29.638000,-2.771400,3.374300,-1.592300,3.508000
29.676400,-2.772000,3.335900,-1.584600,3.453000
29.714800,-2.772400,3.297500,-1.576900,3.397000
29.753400,-2.772500,3.259000,-1.569000,3.340000
29.792100,-2.772300,3.220400,-1.560300,3.281000
29.830800,-2.771700,3.181700,-1.550700,3.222000
29.869600,-2.770700,3.142900,-1.540100,3.161000
29.908400,-2.769300,3.104200,-1.528500,3.099000
29.947100,-2.767400,3.065400,-1.516000,3.036000
29.985900,-2.765100,3.026700,-1.502400,2.971000
30.024700,-2.762100,2.988100,-1.487900,2.905000
30.063300,-2.758700,2.949500,-1.472200,2.838000
30.102000,-2.754500,2.911100,-1.455500,2.769000
30.140500,-2.749800,2.872800,-1.437700,2.699000
30.179000,-2.744300,2.834600,-1.418800,2.626000
30.217500,-2.738100,2.796700,-1.398800,2.552000
30.255800,-2.731100,2.758900,-1.377500,2.480000
30.294000,-2.723400,2.721400,-1.355100,2.412000
30.332200,-2.714800,2.684200,-1.331500,2.349000
30.370300,-2.705300,2.647300,-1.306700,2.289000
30.408300,-2.694900,2.610700,-1.280600,2.234000
30.446300,-2.683500,2.574400,-1.253300,2.184000
30.484300,-2.671200,2.538500,-1.224900,2.235000
30.522200,-2.657800,2.503000,-1.210300,2.285000
